Time	Food	Creatures
94700	1664	170
94800	1636	187
94900	1630	194
95000	1610	194
95100	1598	191
95200	1591	196
95300	1562	201
95400	1539	201
95500	1500	225
95600	1469	246
95700	1447	251
95800	1446	239
95900	1441	235
96000	1438	220
96100	1423	198
96200	1430	188
96300	1437	172
96400	1431	166
96500	1423	164
96600	1406	163
96700	1401	159
96800	1396	163
96900	1380	171
97000	1372	178
97100	1347	187
97200	1335	183
97300	1318	179
97400	1328	168
97500	1324	172
97600	1323	156
97700	1313	161
97800	1313	157
97900	1329	148
98000	1324	142
98100	1320	125
98200	1321	123
98300	1317	127
98400	1314	125
98500	1322	120
98600	1330	109
98700	1339	111
98800	1339	107
98900	1340	117
99000	1356	109
99100	1362	106
99200	1373	107
99300	1380	105
99400	1387	94
99500	1394	85
99600	1399	83
99700	1407	84
99800	1414	83
99900	1425	84
100000	1414	88
100100	1411	96
100200	1416	88
100300	1429	92
100400	1434	102
100500	1434	108
100600	1433	105
100700	1443	104
100800	1454	105
100900	1453	108
101000	1461	99
101100	1466	94
101200	1476	87
101300	1481	82
101400	1497	80
101500	1509	80
101600	1523	73
101700	1523	81
101800	1519	88
101900	1523	89
102000	1525	89
102100	1526	86
102200	1533	90
102300	1530	99
