Time	Food	Creatures
87400	1071	301
87500	1093	287
87600	1103	279
87700	1124	274
87800	1139	270
87900	1161	259
88000	1163	251
88100	1209	247
88200	1239	236
88300	1255	238
88400	1274	233
88500	1289	237
88600	1323	246
88700	1308	250
88800	1327	256
88900	1340	260
89000	1353	263
89100	1369	281
89200	1396	272
89300	1383	291
89400	1387	291
89500	1401	305
89600	1407	313
89700	1409	331
89800	1399	331
89900	1396	344
90000	1371	350
90100	1352	354
90200	1352	353
90300	1345	350
90400	1359	368
90500	1326	393
90600	1318	406
90700	1284	413
90800	1272	423
90900	1243	439
91000	1210	447
91100	1176	449
91200	1172	434
91300	1148	443
91400	1135	431
91500	1136	428
91600	1147	413
91700	1133	397
91800	1122	387
91900	1125	368
92000	1129	357
92100	1148	346
92200	1147	337
92300	1156	338
92400	1169	324
92500	1177	318
92600	1168	316
92700	1173	312
92800	1182	311
92900	1180	313
93000	1184	312
93100	1171	325
93200	1171	334
93300	1163	341
93400	1181	344
93500	1180	354
93600	1162	364
93700	1171	358
93800	1183	360
93900	1181	368
94000	1154	367
94100	1168	346
94200	1179	341
94300	1180	341
94400	1197	331
94500	1218	316
94600	1237	325
94700	1232	329
94800	1219	327
94900	1222	330
95000	1209	334
95100	1204	340
95200	1191	350
95300	1196	351
95400	1184	343
95500	1195	347
95600	1211	337
95700	1219	339
95800	1205	334
95900	1197	339
96000	1183	350
96100	1178	342
96200	1213	334
96300	1218	331
96400	1224	332
96500	1236	329
96600	1244	310
96700	1232	315
96800	1215	322
96900	1221	321
97000	1236	311
97100	1227	313
97200	1213	317
97300	1227	311
97400	1235	311
97500	1230	319
97600	1226	314
97700	1205	338
97800	1213	340
97900	1202	345
98000	1177	349
98100	1160	362
98200	1165	358
98300	1151	358
98400	1154	351
98500	1167	356
98600	1174	359
98700	1182	344
98800	1171	345
98900	1182	340
99000	1185	330
99100	1208	318
99200	1243	311
99300	1241	312
99400	1250	300
99500	1245	302
99600	1267	284
99700	1259	284
99800	1273	278
99900	1273	271
100000	1276	272
100100	1301	267
100200	1332	265
100300	1352	270
100400	1367	266
100500	1371	265
100600	1393	265
